game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_range,team_id,team_name,opponent,shot_id,shot_made_flag
61,29800186,33.8503,-171,194,-118.4408,5,1,0,1998-99,7,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,HOU,24460,0.0
407,29900901,33.8563,100,188,-118.1698,6,4,0,1999-00,24,21,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SAC,25848,0.0
140,20100051,33.9323,101,112,-118.1688,11,2,0,2001-02,2,15,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,UTA,1575,0.0
223,20500386,33.8613,163,183,-118.1068,2,2,0,2005-06,22,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MIA,8216,0.0
148,29800112,34.0443,0,0,-118.2698,8,2,0,1998-99,40,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,24369,0.0
176,29900856,33.9933,96,51,-118.1738,6,2,0,1999-00,45,10,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,LAC,25804,0.0
6,20400831,34.0443,0,0,-118.2698,11,1,0,2004-05,1,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NYK,7020,0.0
183,21500720,33.8903,-199,154,-118.4688,6,2,0,2015-16,14,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,CHA,22418,1.0
302,21200569,34.0543,4,-10,-118.2658,8,3,0,2012-13,52,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIL,20227,0.0
337,20601118,34.0443,0,0,-118.2698,0,3,0,2006-07,1,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,11268,0.0
145,29800071,33.9513,-59,93,-118.3288,8,2,0,1998-99,39,11,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,IND,24326,0.0
290,20100387,33.9453,-113,99,-118.3828,9,3,0,2001-02,19,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,PHI,1958,0.0
110,40900402,33.9753,53,69,-118.2168,1,1,1,2009-10,4,8,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,BOS,29407,0.0
126,20400027,34.0133,-159,31,-118.4288,9,2,0,2004-05,26,16,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,SAS,6251,1.0
6,20800562,33.9703,42,74,-118.2278,10,1,0,2008-09,50,8,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,HOU,13877,1.0
123,20900912,33.9533,9,91,-118.2608,0,1,0,2009-10,7,9,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,MIA,16103,1.0
192,20000309,34.0163,-197,28,-118.4668,5,2,0,2000-01,13,19,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,MIL,513,0.0
92,29600942,34.0443,0,0,-118.2698,0,1,0,1996-97,32,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,23213,0.0
301,29900440,34.0173,121,27,-118.1488,6,3,0,1999-00,40,12,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,LAC,25295,0.0
6,20500775,33.8113,100,233,-118.1698,11,1,0,2005-06,29,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,ATL,8850,1.0
103,20700338,34.0273,21,17,-118.2488,1,1,0,2007-08,50,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,11891,0.0
23,20500145,33.9173,-163,127,-118.4328,8,1,0,2005-06,46,20,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,CHI,7790,1.0
7,40700402,33.9273,113,117,-118.1568,11,1,1,2007-08,23,16,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,BOS,28398,0.0
343,20500203,34.0293,38,15,-118.2318,1,3,0,2005-06,22,4,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,7906,1.0
393,40500156,34.0443,0,0,-118.2698,5,4,1,2005-06,17,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,27880,0.0
119,20101121,33.9473,-105,97,-118.3748,0,1,0,2001-02,32,14,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,UTA,3030,1.0
185,21000610,33.8383,-15,206,-118.2848,5,2,0,2010-11,14,20,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,OKC,17256,1.0
2,40000071,33.7973,-109,247,-118.3788,11,1,1,2000-01,36,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,SAS,26405,1.0
247,40000083,33.8883,-16,156,-118.2858,10,3,1,2000-01,9,15,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,PHI,26461,1.0
462,21201189,33.9833,69,61,-118.2008,8,4,0,2012-13,17,9,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,GSW,21000,1.0
259,20800390,33.8603,92,184,-118.1778,2,2,0,2008-09,40,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,ORL,13665,1.0
304,29901171,34.0323,-59,12,-118.3288,0,3,0,1999-00,51,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DAL,26168,0.0
523,21400351,33.9733,20,71,-118.2498,2,4,0,2014-15,19,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIN,21607,1.0
4,40100313,33.9173,-111,127,-118.3808,11,1,1,2001-02,41,16,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,SAC,26793,0.0
296,20500679,33.8993,-115,145,-118.3848,5,3,0,2005-06,19,18,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,CHA,8719,1.0
5,21200906,33.8273,-141,217,-118.4108,11,1,0,2012-13,21,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,NOH,20666,0.0
458,20800991,33.8633,187,181,-118.0828,6,4,0,2008-09,50,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,DAL,14571,1.0
190,20600598,33.8523,100,192,-118.1698,3,2,0,2006-07,26,21,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,NOP,10435,0.0
136,29700823,34.0623,130,-18,-118.1398,10,2,0,1997-98,24,13,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,NYK,23989,0.0
434,40100234,33.7933,-16,251,-118.2858,2,4,1,2001-02,53,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,SAS,26722,1.0
147,40300153,34.0443,0,0,-118.2698,6,2,1,2003-04,56,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,27348,1.0
454,20400984,33.8423,-141,202,-118.4108,0,4,0,2004-05,22,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,SEA,7273,0.0
408,40500152,33.9033,-128,141,-118.3978,1,4,1,2005-06,28,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,PHX,27809,0.0
107,21200863,33.9093,-103,135,-118.3728,0,1,0,2012-13,34,16,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,MIN,20605,1.0
385,20600299,33.9073,-168,137,-118.4378,4,4,0,2006-07,58,21,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,10012,0.0
489,40800222,33.9363,-138,108,-118.4078,6,4,1,2008-09,10,17,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,HOU,28659,1.0
177,21500095,33.8493,-153,195,-118.4228,8,2,0,2015-16,38,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,NYK,21873,1.0
66,29900856,34.0443,0,0,-118.2698,6,1,0,1999-00,34,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,25801,1.0
69,40900231,33.8883,0,156,-118.2698,3,1,1,2009-10,43,15,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,UTA,29156,1.0
106,20800862,34.0443,0,0,-118.2698,2,1,0,2008-09,9,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,14365,1.0
15,20301063,33.9583,-56,86,-118.3258,10,1,0,2003-04,22,10,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,UTA,5989,1.0
32,29900611,34.0023,-12,42,-118.2818,7,1,0,1999-00,34,4,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIL,25514,1.0
69,40100315,34.0443,0,0,-118.2698,3,1,1,2001-02,28,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,26848,1.0
47,40100316,33.9343,-54,110,-118.3238,7,1,1,2001-02,37,12,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,SAC,26876,1.0
509,21001080,33.9153,-27,129,-118.2968,2,4,0,2010-11,41,13,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,LAC,17859,1.0
210,21000858,33.8433,-141,201,-118.4108,2,2,0,2010-11,10,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,POR,17567,1.0
188,20900506,33.8193,-142,225,-118.4118,4,2,0,2009-10,8,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,HOU,15630,1.0
298,40700311,34.0443,0,0,-118.2698,2,3,1,2007-08,47,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,28262,0.0
284,21201093,33.8283,-30,216,-118.2998,7,3,0,2012-13,23,21,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,SAC,20870,1.0
446,20400294,33.8203,-135,224,-118.4048,5,4,0,2004-05,1,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,LAC,6594,1.0
270,20700210,33.9883,-48,56,-118.3178,11,3,0,2007-08,13,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SEA,11731,0.0
264,29900878,34.0443,0,0,-118.2698,9,3,0,1999-00,42,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,25825,1.0
370,21400131,34.0223,110,22,-118.1598,0,3,0,2014-15,24,11,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,SAS,21281,0.0
219,40100161,33.8143,-132,230,-118.4018,2,2,1,2001-02,23,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,POR,26568,0.0
277,29800192,34.0413,143,3,-118.1268,5,3,0,1998-99,34,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,PHX,24483,0.0
268,21500263,33.8663,105,178,-118.1648,1,2,0,2015-16,7,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,PHI,22023,0.0
354,21400300,33.9173,125,127,-118.1448,3,3,0,2014-15,25,17,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,NOP,21538,0.0
343,21200169,33.8913,198,153,-118.0718,1,3,0,2012-13,51,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,SAC,19616,1.0
21,20500689,33.9653,146,79,-118.1238,9,1,0,2005-06,29,16,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,NOP,8726,0.0
214,40100233,34.0403,-109,4,-118.3788,0,2,1,2001-02,25,10,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAS,26686,1.0
192,20200254,33.9673,-166,77,-118.4358,3,2,0,2002-03,57,18,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,MEM,3547,0.0
490,21400222,33.8573,-164,187,-118.4338,1,4,0,2014-15,9,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,MEM,21425,0.0
84,29900955,33.8993,-175,145,-118.4448,1,1,0,1999-00,34,22,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,MIA,25935,0.0
57,49900073,33.9163,-91,128,-118.3608,5,1,1,1999-00,37,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,POR,30554,0.0
289,20501120,34.0443,0,0,-118.2698,8,3,0,2005-06,58,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,9527,0.0
185,20400452,34.0113,16,33,-118.2538,2,2,0,2004-05,45,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,6824,1.0
376,41100165,33.8393,-168,205,-118.4378,3,3,1,2011-12,3,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,DEN,29850,1.0
82,20600381,34.0443,0,0,-118.2698,3,1,0,2006-07,33,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NJN,10156,0.0
333,21200653,34.0243,9,20,-118.2608,6,3,0,2012-13,30,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,OKC,20354,1.0
493,40600155,33.8123,-100,232,-118.3698,3,4,1,2006-07,0,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,PHX,28036,1.0
330,20801152,33.8193,-105,225,-118.3748,5,3,0,2008-09,11,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,LAC,14782,0.0
2,20801152,34.0333,-147,11,-118.4168,11,1,0,2008-09,38,14,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,LAC,14772,0.0
307,40100233,34.0293,-82,15,-118.3518,2,3,1,2001-02,10,8,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAS,26692,0.0
257,20900841,34.0443,0,0,-118.2698,10,3,0,2009-10,34,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MEM,16018,1.0
343,20100083,34.0443,0,0,-118.2698,4,3,0,2001-02,56,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MEM,1603,1.0
362,20200938,34.0683,184,-24,-118.0858,9,4,0,2002-03,10,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,MIN,4647,0.0
464,29901006,34.0443,0,0,-118.2698,0,4,0,1999-00,25,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,26003,0.0
165,20500507,34.0443,0,0,-118.2698,3,2,0,2005-06,51,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,8412,0.0
36,20601016,33.9473,-2,97,-118.2718,7,1,0,2006-07,11,9,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,MEM,11035,1.0
64,20000896,34.0443,0,0,-118.2698,3,1,0,2000-01,53,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,1307,0.0
11,20400518,33.9323,-131,112,-118.4008,10,1,0,2004-05,18,17,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,CLE,6911,1.0
26,21400300,33.9533,-16,91,-118.2858,7,1,0,2014-15,53,9,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,NOP,21526,0.0
322,20900157,33.9013,-24,143,-118.2938,5,3,0,2009-10,32,14,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,DET,15119,1.0
304,21200488,34.0553,189,-11,-118.0808,11,3,0,2012-13,32,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,LAC,20095,1.0
393,20300403,34.0443,0,0,-118.2698,9,4,0,2003-04,26,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,5441,1.0
32,20500988,33.8803,54,164,-118.2158,7,1,0,2005-06,37,17,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,BOS,9316,1.0
301,20500145,33.8303,-145,214,-118.4148,7,3,0,2005-06,16,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,CHI,7808,1.0
389,29700335,34.0443,0,0,-118.2698,7,4,0,1997-98,26,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CHI,23608,1.0
26,20900841,33.8713,-177,173,-118.4468,8,1,0,2009-10,44,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,MEM,16009,1.0
245,21000053,33.8133,149,231,-118.1208,1,2,0,2010-11,49,27,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MEM,16498,0.0
386,20200587,33.8483,-125,196,-118.3948,0,3,0,2002-03,0,23,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,LAC,4001,0.0
351,21400356,34.0213,26,23,-118.2438,4,3,0,2014-15,56,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,IND,21629,0.0
440,20300172,34.0573,-161,-13,-118.4308,6,4,0,2003-04,30,16,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,CHI,5205,0.0
519,21100952,33.8383,-123,206,-118.3928,4,4,0,2011-12,51,23,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,OKC,19398,0.0
258,21100313,33.7763,1,268,-118.2688,10,3,0,2011-12,47,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,CHA,18603,0.0
51,20700363,33.9533,164,91,-118.1058,6,1,0,2007-08,38,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,CHI,11933,0.0
172,40700315,33.8243,-120,220,-118.3898,6,2,1,2007-08,0,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,SAS,28347,0.0
280,20500332,34.0443,0,0,-118.2698,7,3,0,2005-06,54,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,WAS,8133,1.0
117,20500826,34.0443,0,0,-118.2698,0,1,0,2005-06,11,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,BOS,8960,1.0
96,21400104,34.0103,233,34,-118.0368,1,1,0,2014-15,5,23,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,MEM,21221,0.0
6,40700405,33.8833,-195,161,-118.4648,10,1,1,2007-08,59,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,BOS,28460,1.0
297,21400392,34.0133,1,31,-118.2688,6,3,0,2014-15,19,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,OKC,21643,1.0
294,40100313,33.8773,70,167,-118.1998,4,3,1,2001-02,8,18,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SAC,26803,1.0
308,20700753,34.0093,44,35,-118.2258,3,3,0,2007-08,39,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CHA,12508,1.0
197,29700144,33.9393,23,105,-118.2468,5,2,0,1997-98,54,10,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,MIN,23396,0.0
354,29900698,33.8803,192,164,-118.0778,3,3,0,1999-00,23,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MIN,25607,1.0
494,49900028,33.7983,10,246,-118.2598,0,4,1,1999-00,32,24,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,SAC,30398,0.0
2,20400477,34.0063,-151,38,-118.4208,11,1,0,2004-05,43,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,HOU,6858,0.0
19,40200224,33.8863,140,158,-118.1298,8,1,1,2002-03,58,21,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,27233,1.0
254,20000373,34.0443,0,0,-118.2698,10,3,0,2000-01,15,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,642,1.0
346,20900605,34.0443,0,0,-118.2698,10,4,0,2009-10,18,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,ORL,15793,0.0
136,29600454,33.9733,181,71,-118.0888,10,2,0,1996-97,15,19,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,VAN,23003,0.0
214,21200263,33.9973,225,47,-118.0448,2,2,0,2012-13,41,22,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,NOH,19765,0.0
5,21200949,33.8053,91,239,-118.1788,11,1,0,2012-13,24,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,ORL,20726,0.0
57,20601057,33.8023,107,242,-118.1628,6,1,0,2006-07,10,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MEM,11135,0.0
362,20200983,34.0443,0,0,-118.2698,0,3,0,2002-03,57,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,4702,1.0
178,21000065,33.8353,-152,209,-118.4218,6,2,0,2010-11,0,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,SAC,16510,0.0
461,20300091,33.9323,-232,112,-118.5018,3,4,0,2003-04,0,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,MEM,5134,0.0
15,40000050,33.9973,-46,47,-118.3158,10,1,1,2000-01,19,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,26295,1.0
297,20400811,33.8783,-223,166,-118.4928,0,3,0,2004-05,54,27,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,DET,6992,1.0
331,40600153,34.0093,54,35,-118.2158,0,3,1,2006-07,2,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,27970,0.0
352,41000152,33.9973,-24,47,-118.2938,1,3,1,2010-11,48,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NOH,29576,1.0
63,20701198,33.9723,-140,72,-118.4098,4,1,0,2007-08,43,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAS,13128,1.0
150,21200169,33.8573,-157,187,-118.4268,9,2,0,2012-13,9,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,SAC,19608,1.0
427,21300303,33.8113,-133,233,-118.4028,5,4,0,2013-14,53,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,TOR,21009,0.0
433,20000309,33.8253,144,219,-118.1258,4,4,0,2000-01,3,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MIL,527,0.0
65,29900658,34.0733,-134,-29,-118.4038,5,1,0,1999-00,51,13,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,UTA,25565,1.0
197,20800709,34.0443,0,0,-118.2698,5,2,0,2008-09,50,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NYK,14103,1.0
188,20900207,33.9103,-98,134,-118.3678,4,2,0,2009-10,55,16,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,NYK,15181,0.0
391,29900718,33.9663,-184,78,-118.4538,6,4,0,1999-00,10,19,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,CHA,25639,1.0
468,20601081,33.8663,39,178,-118.2308,4,4,0,2006-07,46,18,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,HOU,11185,0.0
253,20500841,33.8683,174,176,-118.0958,7,3,0,2005-06,46,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,ORL,8982,1.0
109,40000086,33.9743,79,70,-118.1908,11,2,1,2000-01,12,10,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,PHI,26531,1.0
333,20500709,33.8763,-200,168,-118.4698,0,3,0,2005-06,29,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,DAL,8766,0.0
58,21000924,34.0133,-2,31,-118.2718,4,1,0,2010-11,55,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CHA,17650,0.0
262,20000936,33.9703,161,74,-118.1088,8,3,0,2000-01,42,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,DET,1343,0.0
155,40000022,34.0443,0,0,-118.2698,6,2,1,2000-01,2,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,26240,1.0
167,20300234,33.9783,-38,66,-118.3078,8,2,0,2003-04,17,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,IND,5260,0.0
40,20100506,33.8483,-50,196,-118.3198,7,1,0,2001-02,34,20,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,MIN,2133,0.0
194,41000232,33.9203,-82,124,-118.3518,5,2,1,2010-11,18,14,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,DAL,29682,1.0
239,20700432,33.8063,59,238,-118.2108,3,2,0,2007-08,43,24,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,UTA,12047,1.0
194,20800732,34.0403,-5,4,-118.2748,4,2,0,2008-09,33,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,BOS,14161,0.0
274,20100970,33.9813,-1,63,-118.2708,8,3,0,2001-02,42,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,2821,1.0
419,20200278,33.8013,80,243,-118.1898,4,4,0,2002-03,11,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,DAL,3586,1.0
313,21500308,34.0333,2,11,-118.2678,7,3,0,2015-16,38,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,TOR,22103,1.0
459,20400377,34.0443,0,0,-118.2698,3,4,0,2004-05,29,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NOP,6724,1.0
500,21200503,34.0273,1,17,-118.2688,7,4,0,2012-13,24,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,20126,1.0
